Id,Predicted
1225,-1633.2679370903854
1226,-8158.0164912613645
1227,-138.6024758894304
1228,-12647.373908232965
1229,-2742.5067174021183
1230,-2054.7626948763263
1231,-19.513027997290628
1232,-303.17768266115473
1233,-526.470993744649
1234,-2217.3793062188097
1235,-58.722308360595605
1236,-173.3329076044997
1237,-2078.0116663872345
1238,-19.236831634680364
1239,-206.4875675665921
1240,-1492.4178572723292
1241,-1112.2717574688445
1242,-117.96015991153291
1243,-224.16329208932953
1244,-40.05046539535138
1245,-1933.9084110304786
1246,-27.739909312184036
1247,-67.67129039228793
1248,-1096.31213851567
1249,-273.8279054331909
1250,-3832.0484361075055
1251,-11963.160532517155
1252,-172.39006908857215
1253,-42.55978465297643
1254,-1539.0412271735545
1255,-167.86817110067093
1256,-1332.610063587658
1257,-2104.5782305441862
1258,-9500.475922830099
1259,-16121.315521166205
1260,-17944.82708650175
1261,-10362.664768735023
1262,-355.9360901982596
1263,-14154.570057417348
1264,-160.61378546545964
1265,-412.2489358857803
1266,-3195.5167963284694
1267,-153.5730007137294
1268,-2051.9189712649304
1269,-2132.1520380297907
1270,-1571.6805958890204
1271,-173.06777346910047
1272,-34.440446817911926
1273,-129.79774007992702
1274,-14111.488007942417
1275,-2792.740342906032
1276,-882.9715079135096
1277,-2275.3329147771965
1278,-71.64797682413845
1279,-5898.477493624187
1280,-180.242760606681
1281,104.47038176834808
1282,-10963.834318219666
1283,-2429.325404464236
1284,-178.75936759553215
1285,-74.08807155747827
1286,-401.7899750949654
1287,-6553.792169103493
1288,-1787.7903886026274
1289,-24.72183747340668
1290,-17.650504316092572
1291,-1766.4449301352674
1292,-76.45562103036696
1293,-54.36977419393884
1294,-56.50612209314376
1295,-231.17568928107528
1296,-1201.861950062183
1297,-1760.2386393060212
1298,-1865.0477106220399
1299,-3569.0898256844453
1300,-2434.340578787023
1301,-2608.4121744773634
1302,-808.7924470479992
1303,-54.165246964100746
1304,-115.67614073985413
1305,-1419.6435325086923
1306,-261.5108592235101
1307,-2674.320849071843
1308,-5398.68046855025
1309,-4190.5094389751275
1310,-102.01915805477192
1311,-310.68489417438207
1312,-1139.0582851357299
1313,-15910.680794646514
1314,-1761.4202157756772
1315,-2798.2321498143065
1316,-84.22332661731294
1317,-8070.823564782936
1318,-13896.551960944254
1319,-335.16633950134224
1320,-253.50861585754518
1321,-17883.789145568902
1322,-74.06242100204918
1323,-2832.3580983047486
1324,-1103.486162182428
1325,-28.316577255622
1326,-1552.0907323370752
1327,-228.7417850284576
1328,-3030.191338433875
1329,-176.8161670024067
1330,-19.962657130825782
1331,-349.10009695794287
1332,-72.98717128042618
1333,-33.70228628461445
1334,-69.80504768140774
1335,-2238.568771741755
1336,-1343.8361780788027
1337,-4498.768406603906
1338,-1760.4424664465823
1339,-36.92697955252361
1340,-964.8769457184391
1341,-70.69210030741606
1342,-8.074875091140603
1343,-12975.766957930686
1344,-92.70031078524661
1345,-13283.926283530678
1346,-1149.2967518978046
1347,-1426.1293922313546
1348,-569.4473015948288
1349,-7011.813532857453
1350,-1806.1950334700398
1351,-1337.7488372463963
1352,-10515.240190356275
1353,-43.92341055067162
1354,-1678.8617513471897
1355,-2617.087826670927
1356,-163.6719189873544
1357,-1432.4487055163527
1358,-11722.269295844062
1359,-82.19540482394044
1360,-11721.064142890948
1361,-2131.993248918174
1362,-2208.957873214309
1363,-73.9618871953498
1364,-108.6662323938441
1365,-125.20122623650347
1366,-8086.251807489282
1367,-162.01091068544866
1368,-1157.7137214094412
1369,-908.9491518096347
1370,-2955.1477257814195
1371,-4712.75776024315
1372,-3648.655817550274
1373,-118.34550416796083
1374,-2454.6858608517236
1375,-1428.8081160206857
1376,-284.5522302971681
1377,-2767.8926774798965
1378,-4284.867012376596
1379,-2281.9022939278643
1380,-1215.3230535825678
1381,-695.0480500170405
1382,-4037.461201105495
1383,-17.642524871907476
1384,-55.14571650842328
1385,-958.5675252027128
1386,-54.55370441582473
1387,-2049.872801335169
1388,-5764.085316126663
1389,-69.31348872353703
1390,-0.8382525405282094
1391,-8911.237988224859
1392,-234.63563375995824
1393,-1257.2698795216365
1394,-162.51172666825883
1395,-444.9516446273046
1396,-283.36898818626645
1397,-143.51824377420763
1398,-111.65446010903743
1399,-596.5341584953562
1400,-234.03453350349986
1401,-1867.6727551540102
1402,-146.2986545582243
1403,-3667.689717540753
1404,-1400.9894365889077
1405,-110.13119168558973
1406,-3362.2500001626668
1407,-2918.1319284300384
1408,-333.5824198574722
1409,-296.5017933802158
1410,-7553.432160176352
1411,-1315.3127050578482
1412,-55.32705418382257
1413,-3066.8821274798215
1414,-157.1869828290854
1415,-124.37013512676708
1416,-128.63933866254075
1417,-5056.8744562227275
1418,-78.14105711082628
1419,-1747.5687786672781
1420,-48.0873127818763
1421,-1234.435571935228
1422,-151.16381100057936
1423,-1476.578203699582
1424,-425.2771057742839
1425,-2083.9608709146673
1426,-72.64161880108261
1427,-3137.2305801938132
1428,-919.2369950503712
1429,-2432.8087469177235
1430,-3287.23311867908
1431,-152.711038348461
1432,-735.1064165796774
1433,-360.5927142968167
1434,-3317.788915196483
1435,-9076.572495180571
1436,-20079.049231484994
1437,-1317.9445656565388
1438,-2822.0169924975876
1439,-4166.661784531088
1440,-1233.8912244445432
1441,-9845.98301071909
1442,-1598.2277083951124
1443,-1748.8317163832396
1444,-1240.1027601829137
1445,-18.13588408274659
1446,-97.6826392685493
1447,-20.90214979520136
1448,-20.870032622011614
1449,-2643.001029615527
1450,-505.7625092676272
1451,-3388.7244124891095
1452,-1006.1026755056018
1453,-1892.6095832050883
1454,-2507.954100055273
1455,-78.94051407979379
1456,-1968.0105601212424
1457,-103.75498871440553
1458,-1229.2072208568366
1459,-1915.610403667559
1460,-5017.1769155532575
1461,-4213.7343319893125
1462,-66.12389099525971
1463,-61.04543691189665
1464,368.907788782355
1465,-1615.0977748834664
1466,-9.86639225848081
1467,-5540.674505372683
1468,-3093.437821813658
1469,-2339.4720616229997
1470,-61.83265634580724
1471,-6526.682472208163
1472,-143.7259792627167
1473,-51.350023200136825
1474,-466.54864384532533
1475,-51.20482816283132
1476,-3292.510938354745
1477,-3447.455367582519
1478,-115.89948214050396
1479,-46.211669447381794
1480,-128.7130722172944
1481,-1027.7825328778629
1482,-1235.8526998492587
1483,-1886.9712460857515
1484,-1392.433801234368
1485,-86.16372629713376
1486,-83.68528975003113
1487,-7378.15238323906
1488,-34.76496578152846
1489,-608.8662550297876
1490,-5638.486729948392
1491,-143.66867428586758
1492,-4257.359385413863
1493,-142.81357986744192
1494,-1576.8233819158856
1495,-1873.9003245563058
1496,-13778.020139039649
1497,-2271.0100025027773
1498,-340.82686520850416
1499,-7463.926930618047
1500,-1073.8869476817438
1501,-4956.236735404367
1502,-23.5234911048469
1503,-941.6812428553202
1504,-247.82011392883408
1505,-1365.3880942450726
1506,-4448.752136682952
1507,-30.942096730984673
1508,-3290.8799677244356
1509,-1805.865395502333
1510,-2133.0008574568988
1511,-934.1922601805717
1512,-1058.5839739273272
1513,-784.7525333733082
1514,-1681.922561173564
1515,-97.3630197879493
1516,-100.92991108164591
1517,-117.08693755501388
1518,-1054.2823083934416
1519,-2545.418340851886
1520,-1276.3519727622572
1521,-1645.0656014005601
1522,-1659.5382474014432
1523,-1980.9510593352138
1524,-892.7194803747833
1525,-10154.608754114231
1526,-1394.1593197427612
1527,-1067.3138621083308
1528,-1268.4404770842898
1529,-105.24707551942092
1530,-143.6921816493228
1531,-1223.4729690935096
1532,-178.67912625192588
1533,-40.7085496112801
1534,-259.9256278314942
1535,-138.22436803959164
1536,-6743.771320964662
1537,-1187.0678201303663
1538,-1871.4698565767544
1539,-2048.263734595567
1540,-1061.8943306900153
1541,-6591.837026103504
1542,-3259.4493946155203
1543,-91.69490880979103
1544,-47.36052758182614
1545,-1433.7000761353552
1546,-21039.495927556534
1547,-1685.8680934300726
1548,-69.82611551724057
1549,-1537.482022272361
1550,-979.1301618629124
1551,-6100.729802788541
1552,-64.71376852576175
1553,-3344.611110233531
1554,-14746.676328660062
1555,-4507.19802760599
1556,-1301.4667555825854
1557,-62.658849151480645
1558,-9659.002109562001
1559,-198.6446811724957
1560,-187.14375202679886
1561,-233.88499082003113
1562,14.675502930642365
1563,-140.9346228437233
1564,-24.900529066799056
1565,-1075.0712329462551
1566,-16.786700460864235
1567,-1539.6742564227193
1568,-2106.060899165127
1569,-110.13956504829778
1570,-2415.419017892256
1571,-4576.205743606417
1572,-10809.408225509003
1573,-3839.355424692127
1574,-312.58804081824303
1575,-356.1702295214638
1576,-1686.0204737432716
1577,-61.94992039419624
1578,-307.38187745686434
1579,-17.335264699490224
1580,-5900.665740565518
1581,-18.334005025896122
1582,-103.99799464296893
1583,-1029.607859244768
1584,-1096.7797558327243
1585,-713.0820420188231
1586,-5007.070299238744
1587,-19.671546440077936
1588,-56.57529882506728
1589,-318.61388693857697
1590,-5356.27374995924
1591,-346.4465666606977
1592,-1140.5964887274222
1593,-10366.140397816262
1594,-16303.951940071758
1595,-4049.647519420862
1596,-6623.957428620546
1597,-2233.8138097874917
1598,-4941.5642555421055
1599,-1566.5976147852195
1600,-1292.1648808882005
1601,-108.78903327652034
1602,-3233.192517881453
1603,-41.424297658326516
1604,-89.53259836246603
1605,-92.06189054695396
1606,-141.03773476045222
1607,-3873.47237090121
1608,-66.90234064307465
1609,-279.513379226227
1610,-64.96178309489545
1611,-10803.151099347735
1612,-10.017329534920377
1613,-4754.394567030099
1614,-3133.5839229394464
1615,-1642.8743416764962
1616,-141.59424545814704
1617,-197.7803441764418
1618,-13889.195075477386
1619,-1319.2366376052778
1620,-283.7072788202082
1621,-16217.95407699546
1622,-1953.0282632800295
1623,-2385.9399045511964
1624,-255.70064945291185
1625,-1608.6347670923901
1626,-103.25059510261225
1627,-930.4415658604848
1628,-2173.124324468623
1629,-10752.347806383008
1630,-1298.4066257803881
1631,-130.68901203518274
1632,-6.77488185462529
1633,-162.37071444688988
1634,-1252.1760823208947
1635,-18528.394196336307
1636,-1270.4568575943729
1637,-206.21608917436757
1638,-3957.689424216621
1639,-4.386728984662654
1640,-7172.70628224925
1641,-5543.638461771455
1642,-2177.255507261727
1643,-137.18086697384732
1644,-1897.8372700384823
1645,-224.98593061138288
1646,-1441.1268114615948
1647,-177.8099081135804
1648,-24.134201407212124
1649,-103.48311210848344
1650,-1042.4360287772909
1651,-4933.128132680068
1652,-12734.98812737172
1653,-4676.959944070857
1654,-10555.484274541517
1655,-231.46534776286148
1656,21.90088237411562
1657,-124.50029534679723
1658,-251.04858301975838
1659,-844.3461915378574
1660,-1094.2135100015691
1661,-1078.7434387243723
1662,-977.7299124421511
1663,-503.8923517445299
1664,-876.8734136064576
1665,-835.4730926172222
1666,-7925.975988151339
1667,-12745.979523517963
1668,-323.5232665276459
1669,-434.95201569072145
1670,-858.0822236336181
1671,-2018.114660786592
1672,-5298.383946657155
1673,-4132.054438780522
1674,-1926.8170645559965
1675,-88.49944686734551
1676,-1102.815657587549
1677,-1420.2761337543982
1678,-1445.5953227504706
1679,-12099.307196357502
1680,-2069.9543646211146
1681,-264.12514752919674
1682,-1218.5482878111616
1683,-1443.8160853501386
1684,-39.77298485235897
1685,-83.28723846254947
1686,-1978.0496248565194
1687,-12.539174000235343
1688,-75.37666157710726
1689,-387.5010640108157
1690,-72.55423059167542
1691,-1820.814816243192
1692,-2243.851070150847
1693,-62.27379818737613
1694,-5603.985302608338
1695,-1261.2888268132676
1696,-450.6052845790022
1697,-873.4508155317504
1698,-1184.9000836178948
1699,-997.024704597119
1700,-2075.9326906925694
1701,-1776.1301482212439
1702,-51.7492183663533
1703,-3192.4844885476305
1704,-97.56002444773924
1705,-106.33168389533893
1706,-22061.410585101086
1707,-153.39145836049468
1708,-1921.6483969049966
1709,-90.94725656961229
1710,-316.7567635039455
1711,-2058.2318085382058
1712,-109.03342146291216
1713,-857.4970838424524
1714,-47.46752030955617
1715,-3642.2809821786313
1716,-1083.177490877728
1717,-6706.615955906402
1718,-4958.3991039086295
1719,-60.74619144512807
1720,-337.5105054668586
1721,-4217.811588859608
1722,-1777.081153463627
1723,-2129.000915353065
1724,-12297.199663874408
1725,-4821.003514165284
1726,-1571.2896057698247
1727,-1400.7737474319654
1728,-2.7578542668089505
1729,-236.5169849832736
1730,-1235.2030617103376
1731,-462.91431681124095
1732,-1855.946105285148
1733,-109.8083930123205
1734,-34.07915225241073
1735,-1596.2223887377702
1736,-14430.327951261725
1737,-421.681155329044
1738,-433.6676383368176
1739,-33.34388202586989
1740,-470.6201052692316
1741,-43.718243922926604
1742,-3623.494901251
1743,-1885.2843869434826
1744,-1079.8553064106356
1745,-1377.6652918345678
1746,-1437.2069956731682
1747,-1300.6840828153233
1748,-3054.572975689859
1749,-2736.5947792808306
1750,-2513.8877101332696
1751,-1675.5545835575133
1752,-120.25700797235412
1753,-99.44588710661154
1754,-1361.4341948960134
1755,-1569.5387640916474
1756,-38.00866073677566
1757,-2254.150162209712
1758,-1194.6715119743187
1759,-178.5882706189153
1760,-37.951436298152146
1761,-822.2668839292097
1762,-2104.075673473966
1763,-41.662384886336085
1764,-3760.083886489323
1765,-1540.2220842851184
1766,-52.70662624600144
1767,-541.3832280942477
1768,-15176.77237383826
1769,-1633.1563151155644
1770,2.177022251472139
1771,-5087.367009641951
1772,-20.877163059641333
1773,-220.86846839187388
1774,-342.9996524951863
1775,-409.6491487856659
1776,-1094.3897049973698
1777,-18938.234837248623
1778,-1296.7280499282597
1779,-1138.3612156780357
1780,-49.11037120649571
1781,-6816.79987760274
1782,-6313.357843881612
1783,-8480.83507972367
1784,-3225.8702622556953
1785,-752.4079414561508
1786,-4227.531491411111
1787,-1166.3232232156397
1788,-14546.1472084748
1789,-2842.169913666639
1790,-1860.5566642330937
1791,-4832.248474175757
1792,-5.518477672793768
1793,-11632.932539904581
1794,-6291.05844025397
1795,-1178.683321010644
1796,-13214.83229576007
1797,-206.6228896934793
1798,-5181.268303320098
1799,-69.90711734008629
1800,-3027.662817685274
1801,-1753.9436773421176
1802,-2501.9588652448488
1803,-2169.9780784514555
1804,-3319.331740139756
1805,-36.264577536057885
1806,-3597.5768545288756
1807,-338.6719503234801
1808,-1181.4095400757158
1809,-4453.441107931002
1810,-5126.5470029083945
1811,-180.76815210563805
1812,-42.33480282374758
1813,-875.9688972255736
1814,-192.7511607955296
1815,-94.88622929756491
1816,-612.0851355651529
1817,-4129.116578037104
1818,-83.24117049764085
1819,-316.8581863828943
1820,-1244.4490519963986
1821,-24.495588304489342
1822,-14.74827261010225
1823,-2532.6142730734996
1824,-1080.7350658624305
1825,-1981.8315963810214
1826,-6384.5720956398845
1827,-105.21721448679571
1828,-6922.10659280596
1829,-241.85630445798853
1830,-9559.665497406886
1831,-130.38606964274945
1832,-4599.226244871494
1833,-2409.0904048729876
1834,-194.7653836630267
1835,-1691.2211249769475
1836,-261.1990000334383
1837,-830.0804419770511
1838,-1564.7993927393459
1839,-21773.696929659283
1840,-58.55632492199131
1841,-1194.3884141261822
1842,-84.40072617636467
1843,-4367.3297457477975
1844,-3148.014931880171
1845,-128.2005832171994
1846,-3851.3032506063096
1847,-5694.9264082345735
1848,-453.16452141610625
1849,-223.0697278579587
1850,-9431.627122817521
1851,-107.2470227479352
1852,-11722.45326883326
1853,-41.75009552639763
1854,-139.98499492724184
1855,-1241.0588398869836
1856,-3117.260219771525
1857,-1234.7812760101979
1858,-17605.225410973846
1859,-1525.3451411061956
1860,-330.796415241217
1861,-234.68805548499094
1862,-1937.9569679640965
1863,-3548.847711132702
1864,-0.7505008585574496
1865,-9591.740856257698
1866,-2199.8196241523137
1867,-358.55348173187457
1868,-978.5112920983479
1869,-959.7768407082217
1870,-902.0060562964176
1871,-196.64614695210958
1872,-1424.289702413239
1873,-5779.540480044237
1874,-47.86080395273231
1875,-7277.9945301016905
1876,-132.10901146622223
1877,-81.26880186091809
1878,-4257.739482756614
1879,-3969.062736164043
1880,-2753.136914323023
1881,-772.1761430335166
1882,-200.41040709832632
1883,-5891.7925267303835
1884,-2376.059068942758
1885,-244.97024508753478
1886,-134.54639577179003
1887,-3769.8922682699135
1888,-12284.939837728572
1889,-1757.9990927758797
1890,-2719.4690835998035
1891,-22471.098388746774
1892,-1632.0803509994482
1893,-46.357618224789775
1894,-1610.138105929233
1895,-162.26435866418427
1896,-1187.3393750935415
1897,-7748.247082173098
1898,-58.06254884850237
1899,-14731.077844627407
1900,-4947.334742906763
1901,-1578.705181997653
1902,-31.080537345025377
1903,-43.93820044789033
1904,-5964.9940554249415
1905,-3076.406323914173
1906,-115.91534755897582
1907,-1553.840596098832
1908,-8804.761084776801
1909,-3422.5915470612554
1910,-677.2218637477855
1911,-5304.090128049785
1912,-1896.5217849836506
1913,-2466.8096850003435
1914,-325.2326633555522
1915,-91.09897841400885
1916,-13452.730106615432
1917,-139.23443478143554
1918,-2786.994901578439
1919,-5432.3346184006205
1920,-534.395688307426
1921,-2471.4148720553194
1922,-103.99321196862607
1923,-4026.7951555126533
1924,-1760.3721107575595
1925,-282.80322666717774
1926,-2645.502545972537
1927,-3353.459177316997
1928,-7875.2141713487235
1929,-5772.352741871451
1930,-3207.624312670264
1931,-2471.0735938354796
1932,-2135.8256064734223
1933,-385.9093103871388
1934,-109.16181180602798
1935,-1382.6752718761704
1936,-111.04622521584157
1937,-498.9471046529205
1938,-2211.8470042431536
1939,-7483.517791500516
1940,-167.31268303118313
1941,-4632.791576122645
1942,-2223.0366359086593
1943,-119.68671505560286
1944,-84.2426579975396
1945,-3398.5977741981837
1946,-15614.148604628426
1947,-133.18995585058556
1948,-43.33672222962218
1949,-2642.342561398113
1950,-304.5781147949714
1951,-36.9992619414294
1952,-4411.536056924732
1953,-2255.256206332291
1954,-9264.399110452403
1955,-9957.435721093643
1956,-4518.676676148436
1957,-183.38558612423773
1958,-141.08864446915274
1959,-25.80532035749773
1960,-1909.793458556358
1961,-4193.215637398331
1962,-1175.8103143588037
1963,-574.9562683342551
1964,-840.1078761651884
1965,-441.1659156088427
1966,-53.91379142176716
1967,-124.44342438373468
1968,-2307.3782177195567
1969,-447.53505553988816
1970,-4380.672210136598
1971,-133.14819008632878
1972,-45.241038432015884
1973,-199.17722977219125
1974,-137.77818644515904
1975,-3941.8432460792897
1976,-16535.56001405588
1977,-9795.403722418778
1978,-2658.7411692252654
1979,-201.7650909858783
1980,-3699.0804181585963
1981,-11803.468236757368
1982,-400.45648363932094
1983,-23834.405907404594
1984,-145.66403655680443
1985,-183.79956737107642
1986,-306.1909903085637
1987,-211.74587898207372
1988,-931.9957674346658
1989,-5.82211514439555
1990,-726.6763269295326
1991,-8.578970598043089
1992,-44.128748596157465
1993,-1726.5127610342372
1994,-5839.883687936623
1995,-150.4020807729969
1996,-964.15191018509
1997,-3642.500141967625
1998,5.239914026758099
1999,-971.1873724972248
2000,-67.52145735714173
2001,-1079.664866637954
2002,-338.10958309219785
2003,-33.86073666737846
2004,-1428.9012584775417
2005,-2023.3919540941863
2006,-3491.528683355008
2007,-685.0144604177178
2008,-7438.525851217788
2009,35.1384846669761
2010,-128.1136299492384
2011,-22591.974539910978
2012,-643.5453051997009
2013,-1445.2779366866691
2014,-259.4362846070248
2015,-7613.053803115322
2016,-2967.644541457356
2017,-2008.2084920237828
2018,-3163.409866394608
2019,-16131.08983358557
2020,-2664.8375584992177
2021,-13479.483957684632
2022,-8021.564054159183
2023,-125.77832181161058
2024,-1402.9947597203868
2025,-3838.6981801429065
2026,-2356.5662778926794
2027,-2987.218932913502
2028,-285.2870286897334
2029,-1555.4373802994553
2030,-5640.7253329554605
2031,-47.45562320055968
2032,-3587.453657076269
2033,-11262.309176688905
2034,-19034.519124748746
2035,-150.85385444021375
2036,-44.466022893144505
2037,-912.7549436701795
2038,-135.85557561467328
2039,-200.13900328828134
2040,-2189.231976570623
2041,-1314.4150772172682
2042,-1884.5634549000954
2043,-146.8736525749583
2044,-456.20738713297857
2045,-89.51263223570328
2046,-2217.9355076233837
2047,31.207577208776094
2048,-761.8705019507431
2049,-3879.1379783942743
2050,-1819.1491702472217
2051,-302.07451007670085
2052,-56.318674033940624
2053,-2072.4679718944667
2054,-2947.596457615458
2055,-1148.0822044574484
2056,-14515.165889696484
2057,-2011.6183490529763
2058,-14436.347132143504
2059,-91.87263646265266
2060,-222.12796585574574
2061,-2690.777287674744
2062,-340.46868380685567
2063,-1620.3627108471396
2064,-176.5208431014339
2065,-9744.220298007891
2066,-857.9145172844982
2067,-4466.3475026708475
2068,-3559.6680667069318
2069,-127.16828448135168
2070,-340.73728412811766
2071,-4432.252022469602
2072,-8424.817196084172
2073,-882.8766242792859
2074,-150.03297243083648
2075,-1148.0913437871934
2076,-1337.7449240706476
2077,-2860.947754854556
2078,-1206.0285050246066
2079,-2784.8787068561332
2080,-278.5135279820932
2081,-162.51788219870755
2082,-1653.0893603967231
2083,-3045.7430809151147
2084,-836.9911895058074
2085,-1314.025418883703
2086,-2176.710477640492
2087,-46.61192017258197
2088,-701.0507956373494
2089,-4041.0416407312696
2090,-1416.99158090219
2091,-11874.63113164105
2092,-125.06049357949104
2093,-666.0910751966048
2094,-1244.0432214186187
2095,-1236.1928592727836
2096,-1419.6327454454185
2097,-887.2484486834362
2098,-498.1936884418658
2099,-4628.947337209039
2100,-432.9469122901867
2101,-163.9412939777825
2102,-5188.443448542768
2103,-3842.7270309556566
2104,-1586.520898805181
2105,-7019.876836786592
2106,-4077.154320964859
2107,-97.76567155552745
2108,-3915.7190160732152
2109,-123.50170840196641
2110,-9326.278922718622
2111,-9509.203070880065
2112,-139.79839736277822
2113,-27.333766646194825
2114,-11191.389056185604
2115,-132.75596550684273
2116,-289.3146070707566
2117,-42.75560565604949
2118,-3310.7046478892034
2119,-1249.183157504984
2120,-135.7198561512297
2121,-145.2349970438014
2122,-18.193970024787234
2123,-295.3497080166027
2124,-106.26334889346329
2125,-11041.101140271236
2126,-2132.4599673013017
2127,-16.810731189337595
2128,-7919.520121730564
2129,-35.13592248813091
2130,-1518.9626301822645
2131,-1026.0911930555387
2132,-162.33292471146237
2133,-273.49694676976685
2134,-98.51134973162384
2135,-630.6948181838429
2136,-6424.938996535249
2137,-13930.954361727536
2138,-391.8631601279873
2139,-2074.1280556983947
2140,-2717.613813848747
2141,-1348.9734493098483
2142,-80.78082889591575
2143,-1988.265731954552
2144,-144.18577552032534
2145,-2051.1199932955315
2146,-38.99853118500624
2147,-4943.451461759238
2148,-6737.237416671971
2149,-438.5464141992424
2150,-425.84933818426896
2151,-8207.349794956888
2152,-4347.664116466573
2153,-67.64736234756622
2154,-24068.45992392023
2155,-195.12342695267824
2156,-534.3968943083959
2157,-1277.1299038757058
2158,-6528.222833744944
2159,-224.24542924347838
2160,-43.890572790216176
2161,-1449.8521625757994
2162,-4271.235216404569
2163,-2260.728267016574
2164,-2216.2511679386103
2165,-94.73452651554797
2166,-1342.856651053807
2167,-62.83713917929184
2168,-16004.346249435313
2169,-4732.192611519452
2170,-2170.424976847531
2171,-452.217552129255
2172,-175.6475539076457
2173,-12.568255431665552
2174,-11018.693423376255
2175,-166.44913665722592
2176,-1373.7357580575342
2177,-55.36617994759808
2178,-39.61455034678903
2179,-214.86659269868323
2180,-33.15674811575249
2181,-73.94138481642038
2182,-9800.675384837015
2183,-30.495620521154862
2184,-33.98513382291505
2185,-65.17509335340421
2186,-11.099242678630155
2187,-60.58216566053584
2188,-596.2546862670162
2189,-3731.360485202528
2190,-3009.3276260816892
2191,-119.75071075509062
2192,-7241.314925510206
2193,-121.50703238154594
2194,-4239.180707904603
2195,-1624.3702693000316
2196,-321.5892724937821
2197,-3003.403844046338
2198,-164.00507172793576
2199,-1396.618936852136
2200,-120.85480293028671
2201,-2431.7772361678726
2202,-150.19034311860295
2203,-6205.717495850445
2204,-896.8301982574502
2205,-2533.8118683172415
2206,-1074.649137154957
2207,-36.06406695542846
2208,-349.15044310826255
2209,-1167.13072444585
2210,-187.74462953441414
2211,-1423.9258296617927
2212,-2346.790772008423
2213,-6061.256756672018
2214,-1539.4809601163727
2215,-2603.7003341229233
2216,-2448.409169639312
2217,-165.85257520548174
2218,-176.8066864546985
2219,-6261.514851102853
2220,-145.2059966550145
2221,-2779.2455509419005
2222,-59.92524996766361
2223,-99.21826818440037
2224,-33.716148641100645
2225,-1508.7252593757441
2226,-5257.154837085967
2227,-5310.433951541844
2228,-162.66012705377085
2229,-107.73238639429988
2230,-1316.5177641538962
2231,-2488.8226131665915
2232,-4950.00733347619
2233,-8972.325162491728
2234,-248.7095016224827
2235,-292.3150940549657
2236,-17675.635310742815
2237,-31.34648981764907
2238,-11.734029804393623
2239,-2272.328795939165
2240,-591.8589301735894
2241,-5302.814920794754
2242,-1672.6775955839873
2243,-41.34106362165585
2244,-1492.163968676717
2245,-314.3160193324786
2246,-2938.1395985368504
2247,-2549.731852210086
2248,-1330.922124124373
2249,-8043.677131997119
2250,-293.82722391263513
2251,-297.3054018630462
2252,-2458.9283188912354
2253,-1595.3073888507363
2254,-6668.466339222855
2255,-500.9940667742418
2256,-283.8874127699081
2257,-13462.081474814222
2258,-1226.3539311945942
2259,0.8389688380037669
2260,-1576.0861496490359
2261,-195.15879315239758
2262,-5473.33821213314
2263,-3107.9845317670274
2264,-308.00794405142585
2265,-78.20796431741752
2266,-1477.1951325410917
2267,-312.73191728934887
2268,-1752.7028749643498
2269,-3152.9571443118166
2270,-1107.7232643199598
2271,-261.0574616327688
2272,-240.06160152076035
2273,-65.35348537528415
2274,-22152.069912827254
2275,-98.62050899442542
2276,-14101.784101983754
2277,-1026.6402802418327
2278,-6471.741110704805
2279,-2341.90392536295
2280,-2890.4865800447697
2281,-30.900524660143898
2282,-4472.147323045477
2283,-1145.7551905513167
2284,-68.40233146610683
2285,-1558.9415666076877
2286,-1523.6325647545088
2287,-948.3949192555137
2288,-1287.7859891584035
2289,-1236.5536456946018
2290,-1619.9553847070206
2291,-35.97429563869359
2292,-56.63887581288578
2293,-2820.9043571615894
2294,-106.64642102356106
2295,-4217.431819594235
2296,-2204.5584958617587
2297,-1090.6078617622709
2298,-65.32424659142612
2299,-53.34910495775021
2300,-2125.3559546031665
2301,-1194.5568833945404
2302,-122.58534089086206
2303,-8540.730859956255
2304,-11859.926380631387
2305,-1149.6366400928719
2306,-3670.162786975041
2307,-39.780671468025865
2308,-52.6585567705841
2309,-109.12567028746012
2310,-126.34317941010603
2311,-1770.5300237181964
2312,-5163.676579147651
2313,-2287.9104289626907
2314,-123.72882973599714
2315,-16197.8885807259
2316,-157.8862412821122
2317,-72.45977225906067
2318,-60.150953748527925
2319,-638.4175037633778
2320,-1286.5288255542491
2321,-1479.248307499006
2322,-174.42087340484403
2323,-100.92362296462382
2324,-76.08972262964117
2325,-141.29615003889225
2326,-2342.252109181338
2327,-4358.120694869666
2328,-348.5820176529905
2329,-217.97546760374036
2330,-581.1871750583107
2331,-24.468514107661083
2332,-2047.1615708217068
2333,-156.2854882676462
2334,-2854.4230229712657
2335,-98.75942712810928
2336,-2746.5936850983735
2337,-15611.058194561747
2338,-39.54105847549586
2339,-157.54802553844797
2340,-3073.0983783368083
2341,-2142.5258947737443
2342,-2445.0001330837326
2343,-9115.762278604736
2344,-363.17861395316044
2345,-2116.9977759390663
2346,-7519.319818380044
2347,-754.8978518278567
2348,-0.6288199620582473
2349,-910.5637339561746
2350,-234.00829543666458
2351,-61.73623210328373
2352,-7999.564175990266
2353,-67.46042538999377
2354,-1254.8888948935542
2355,-1872.6535793431706
2356,-4368.805538894508
2357,-23466.11859755727
2358,-4174.2702139544745
2359,-6813.886594253529
2360,-317.3856634390948
2361,-33.53203183890019
2362,-138.3383321409125
2363,-14124.814166290947
2364,-2906.150666727993
2365,-161.4013784787919
